id,name,latitude,longitude,,,,,,,,,
28663627,Acropolis View Loft,37.97291,23.7338,,,,,,,,,
28663753,Nook Room,37.97439,23.73347,,,,,,,,,
28664088,Triple Bedroom,37.9758,23.73361,,,,,,,,,
28664274,Single Bedroom,37.97558,23.73282,,,,,,,,,
28664422,Twin Bedroom with Queen bed,37.97475,23.73246,,,,,,,,,
28664588,Triple Bedroom with 1 Queen bed & 1 Single Bed,37.97639,23.73248,,,,,,,,,
28681382,Renovated studio next to Petralona train station,37.96844,23.70804,,,,,,,,,
28684830,Modern design loft with city view in the centre,37.98147,23.72568,,,,,,,,,
28692036,A romantic trip to Greece,37.95182,23.72191,,,,,,,,,
28708466,Stylish Studio in the Center of Athens,38.01624,23.73107,,,,,,,,,
28709524,Neoclassical House at Central Metro Station Attiki,37.99966,23.7235,,,,,,,,,
28712157,A Modern Studio in the Center of Athens,38.01578,23.73336,,,,,,,,,
28712552,A Cozy Studio in the Center of Athens,38.01504,23.73267,,,,,,,,,
28715525,New Renovated center apart. close to Museum,37.99874,23.73246,,,,,,,,,
28715621,Gazi Hostel - 1 guest (d),37.9796,23.71221,,,,,,,,,
28728117,Modern apartment in the centerof Athens near metro,37.97263,23.7442,,,,,,,,,
28728301,Close to the ATHENS CENTER (ΑΜΑ:245299),38.00541,23.72167,,,,,,,,,
28728557,Умен и удобен,37.99511,23.72192,,,,,,,,,
28739154,Elite Three Bed Studio,37.9732,23.7139,,,,,,,,,
28743515,"The Lycabetus Apartment, Centr, WiFi, FreeTransf",37.97926,23.74198,,,,,,,,,
28744594,Historical center,37.97598,23.72729,,,,,,,,,
28745156,Luxurious Studio2 - 10min walk to Acropolis Museum,37.96271,23.73,,,,,,,,,
28746040,Elegant Modern Thiseio Appartment-2 min to Metro,37.9763,23.71865,,,,,,,,,
28747890,Cosy Apartment Next to the Acropolis,37.96755,23.7278,,,,,,,,,
28765026,55m2 appartment a breath from metaxourgio station,37.98704,23.72336,,,,,,,,,
28765292,2 bedroom Serviced Apartment walk to Metaxourgeio,37.98566,23.72283,,,,,,,,,
28765385,60m2 Serviced apartment in Metaxourgeio station,37.98585,23.72281,,,,,,,,,
28765476,"2 bedroom and kitchen apt for 4, meters from Metro",37.98675,23.7216,,,,,,,,,
28765602,"Full apartment for 6 persons, a breath from Metro",37.98723,23.72315,,,,,,,,,
28766270,Διαμέρισμα στο κέντρο,37.96723,23.74338,,,,,,,,,
28767418,Athens Art Loft with Acropolis View,37.99176,23.72867,,,,,,,,,
28768167,Urban & Chic Penthouse with Lycabettus View,37.97956,23.73578,,,,,,,,,
28770026,"Artistic Deco Apt., Sina st, Panepistimio Metro St",37.98002,23.73515,,,,,,,,,
28773198,Monthly Room/ Sharing Gazi Apart/ Metro Keramikos,37.97969,23.70678,,,,,,,,,
28791881,Cozy Bright apartment,37.98286,23.7272,,,,,,,,,
28796004,Comfy Apartment Near City Center,37.99732,23.74703,,,,,,,,,
28797573,Live Life Ermou - Cinnamon,37.97568,23.73056,,,,,,,,,
28798293,Lovely 2 bedroom apt in Metaxourgio Center,37.98933,23.72228,,,,,,,,,
28798473,Newly Renovated Studio in Kolonaki Athens,37.97923,23.74278,,,,,,,,,
28805633,Fotini's appartment,38.00755,23.73681,,,,,,,,,
28805678,George appartment,37.98929,23.76734,,,,,,,,,
28808747,Jarhead House 24hrs,37.99394,23.72739,,,,,,,,,
28829727,AS Athens Design Apartment 1B,37.97962,23.72704,,,,,,,,,
28829760,AS Athens Design Apartment,37.98057,23.72768,,,,,,,,,
28831203,Home Sweet Home,37.9895,23.7227,,,,,,,,,
28831969,"ACRO&POLIS ""APHRODITE"" Apt in the Heart of Athens",37.97294,23.72888,,,,,,,,,
28849384,Renovated 2 bedroom apt in Larissis Railway Station and Metro,37.99163,23.72255,,,,,,,,,
28849462,Luxurious flat in heart of Athens,37.98653,23.73298,,,,,,,,,
28853125,Hostel Budget Double in the heart of the city,37.98684,23.73251,,,,,,,,,
28853468,Bunk bedded twin in city heart hostel,37.98534,23.73169,,,,,,,,,
28853642,Family room in city heart hostel,37.98573,23.73119,,,,,,,,,
28853764,Triple room with terrace in city center hostel,37.98639,23.73167,,,,,,,,,
28853926,Quad in city heart hostel,37.9856,23.73096,,,,,,,,,
28859268,Cozy apartment in the center of Athens (Omonoia),37.98327,23.72423,,,,,,,,,
28863215,Modern & Stylish Apt at the Heart of Athens,37.98909,23.73044,,,,,,,,,
28864097,Athens Penthouse Suite,37.98121,23.75626,,,,,,,,,
28875941,"Cozy & quiet house in the heart of Athens, Vyronas",37.96571,23.75473,,,,,,,,,
28878206,"""Cultural Athens"",  Kolonaki, Syntagma",37.97924,23.74019,,,,,,,,,
28878459,Modern & Homely apartment with balcony,37.96375,23.71852,,,,,,,,,
28879190,Fully equipped studio near the Acropolis,37.97185,23.73096,,,,,,,,,
28879401,Merilyn Central Apartment,37.96288,23.72953,,,,,,,,,
28885245,雅典市中心卫城山脚下全新公寓!90m2 high cost house!,37.96918,23.71974,,,,,,,,,
28889428,Central Amazing full Apt in Plaka (citycenter),37.9704,23.73076,,,,,,,,,
28896880,Connect Apartments & Studios 14L1,37.98583,23.7191,,,,,,,,,
28903687,Studio for two in the heart of Athens,37.97828,23.72946,,,,,,,,,
28908347,"Modern, spacious with large terrace in the Center",37.99488,23.74862,,,,,,,,,
28909630,Explore the History ofAthens from Modern Apartment,37.9892,23.72998,,,,,,,,,
28909831,White room near Akropolis,37.9644,23.72276,,,,,,,,,
28910176,NakosHomes Luxury Studio Apartment,37.96562,23.72539,,,,,,,,,
28913067,athens.apartotel.view,37.97692,23.72776,,,,,,,,,
28922619,athens city view,37.98808,23.74369,,,,,,,,,
28925581,Lycabettus hill apartment .,37.98084,23.74006,,,,,,,,,
28934315,Exceptional apartment close to the Acropolis,37.96438,23.72909,,,,,,,,,
28935579,A-11.♥ of Kolonaki! Modern 1BD-4mins 2 metro,37.98264,23.73655,,,,,,,,,
28947445,"Ideal Apartment,5' walking from Metro",38.00297,23.72699,,,,,,,,,
28949990,Brand new apart.  at Kolonaki 5 min to metro,37.97678,23.74309,,,,,,,,,
28952058,Apartment in Kypseli,38.00668,23.73973,,,,,,,,,
28956151,Athens Center Cozy apt for 2 in Koukaki-Syggrou Av,37.96072,23.71978,,,,,,,,,
28956711,Billy's  appartments,37.9892,23.72998,,,,,,,,,
28961873,❤️Beautiful flat right next to the metro station❤️,37.9585,23.7282,,,,,,,,,
28969842,"Acropolis Select Hotel, Single Room.",37.96579,23.72739,,,,,,,,,
28970444,"Acropolis Select Hotel, Twin Room.",37.96579,23.72739,,,,,,,,,
28970895,"Acropolis Select Hotel, Double Room.",37.96579,23.72739,,,,,,,,,
28971169,"Twin Room with extra bed, (folded rollaway bed).",37.96579,23.72739,,,,,,,,,
28971361,"Central Athens, Acropolis, 1 bed, spacious/light",37.96435,23.72298,,,,,,,,,
28971420,Jacuzzi Chilling Apt in Koukaki · near Acropolis,37.96331,23.72215,,,,,,,,,
28971902,Demi's Apartment (up to 9 people),38.00169,23.7364,,,,,,,,,
28974041,"SyntagmaArea!Beautiful,Calm,Chic&UltraCentral Flat",37.97812,23.73737,,,,,,,,,
28974307,Elegant Studio Apartment 'Keramikos 24',37.98126,23.71416,,,,,,,,,
28974964,NEWLY OPENED '18 MODERN APARTMENT-250m FROM METRO,38.01423,23.72898,,,,,,,,,
28975591,"Omnia family home
Central Athens",37.96698,23.7483,,,,,,,,,
28976317,Athens Casa Bonita,37.9518,23.72228,,,,,,,,,
28978327,BUSINESS ΔΙΑΜΕΡΙΣΜΑ ΣΤΗΝ ΚΑΡΔΙΑ ΤΗΣ ΑΘΗΝΑΣ,37.99756,23.73026,,,,,,,,,
28978330,BUSINESS ΔΙΑΜΕΡΙΣΜΑ ΣΤΗΝ ΚΑΡΔΙΑ ΤΗΣ ΑΘΗΝΑΣ,37.99697,23.73186,,,,,,,,,
28980405,"Central Athens, Acropolis, 2 bdrm, light, spacious",37.96375,23.72192,,,,,,,,,
28981879,cozy and artistic room,37.99502,23.74741,,,,,,,,,
28984970,Art apartment a walk to Acropolis,37.96251,23.72482,,,,,,,,,
28985151,Luxurious warm nest in the heart of Athens,37.98362,23.72356,,,,,,,,,
28986348,House for rent <Ο Φιλόξενος>,37.99733,23.72494,,,,,,,,,
28988486,Dino's apartments,37.96838,23.72953,,,,,,,,,
28995536,"Syntagma modern new flat, large balcony with view",37.97711,23.73109,,,,,,,,,
29000023,Athens little home next to the metro,37.95914,23.72786,,,,,,,,,
29000346,"Spacious, Modern 3BD Apartment in Kolonaki Square",37.97737,23.74295,,,,,,,,,
29001056,Athens Yellow Studio /500m from Main Train Station,37.96642,23.70465,,,,,,,,,
29003958,"2 bdrm, fully renovated, elevator, central Athens",37.96247,23.71885,,,,,,,,,
29006055,ORPHEAS APARTMENT,37.96378,23.74789,,,,,,,,,
29006808,Apartment with beautiful view of the Acropolis.,37.96185,23.7251,,,,,,,,,
29009098,"""24apARTment""  in Koukaki",37.96201,23.71765,,,,,,,,,
29009667,C Apartment,38.00574,23.74732,,,,,,,,,
29018515,90m² homm 3 bedr apartment next to Petralona Metro,37.96721,23.71017,,,,,,,,,
29021001,Bebop; house in the garden,37.97012,23.73098,,,,,,,,,
29035565,Kornilis apartment near the Historical Centre,37.96146,23.72512,,,,,,,,,
29047276,"Athens,cozy apartment with balcony next to metro!!",38.0069,23.72506,,,,,,,,,
29047504,Classy and Elegant Apt in Athens,37.97185,23.74267,,,,,,,,,
29048381,Classy& Elegant 3 bedroom apartment in City Center,37.98086,23.75496,,,,,,,,,
29049913,athens.apartotel.view,37.97548,23.72666,,,,,,,,,
29052837,"""Zoe's home"" (Ideal for 4-9 people) Koukaki Ath",37.96276,23.72243,,,,,,,,,
29056303,Athens-FEEL LIKE YOUR OWN SPACE,37.99886,23.73825,,,,,,,,,
29057018,Athens-Studio,37.99985,23.73897,,,,,,,,,
29057234,Athens1- Feel like your own space,38.0001,23.73937,,,,,,,,,
29057476,Athens2- Fell like is your own space,38.00006,23.73962,,,,,,,,,
29059549,"Walking distance to Acropolis,perfect for families",37.96624,23.73436,,,,,,,,,
29067606,Safari room athens,37.99452,23.72511,,,,,,,,,
29069413,Acropolis View Room,37.97909,23.73105,,,,,,,,,
29072057,"Aussergewöhnliches, neues Studio. Central & ruhig",37.96604,23.75557,,,,,,,,,
29072936,Athens Panoramic View -Room apartment-Huge Balcony,38.00018,23.75231,,,,,,,,,
29073951,"Athens' heart at Syntagma metro,tram stop apt",37.97592,23.73542,,,,,,,,,
29074615,Connect Apartments & Studios K4A,37.98611,23.72185,,,,,,,,,
29076655,"Athens' heart, studio at Syntagma metro, tram stop",37.97516,23.73398,,,,,,,,,
29077805,Connect Apartments & Studios 12L1A,37.98576,23.71914,,,,,,,,,
29078268,Apartment in  the centre of Athens (Next to Metro),37.99725,23.7235,,,,,,,,,
29078588,APT+Full View In front of OlympusZeus Temple-Plaka,37.96982,23.73138,,,,,,,,,
29078983,Elegant Apt/Balcony&OpenAir JACUZZI &AcropolisView,37.97373,23.73514,,,,,,,,,
29084736,"Prime Exarchia, big balcony, view, lighted, Metro",37.98754,23.73333,,,,,,,,,
29085751,*Central Acropolis* Sleep in an Artist's apartment,37.96469,23.73066,,,,,,,,,
29089955,2BDR Btw Acropolis+OlympianZeus full Apt(+Netflix),37.97064,23.73261,,,,,,,,,
29094945,Acropolis view 3 min walking to the Acropolis hill,37.96754,23.72584,,,,,,,,,
29096163,Vintage apartment in a nice location of Pagrati,37.97089,23.74821,,,,,,,,,
29096980,Luxurious warm nest in the heart of Athens,37.98426,23.72471,,,,,,,,,
29099065,2BDR Boutique Full Apt in Plaka (+BIG BALCONY),37.97372,23.73371,,,,,,,,,
29099382,Newly Renovated 1Bdr Flat Kolonaki Athens Center,37.97818,23.73686,,,,,,,,,
29100274,Galaxy Modern Loft near National Archeological Museum in Central Athens,37.98934,23.73432,,,,,,,,,
29106279,"Acropolis area, Philopapou 8min walk to metro Fix",37.96509,23.71875,,,,,,,,,
29106978,Acropolis area Philopapou hill shared terrace view,37.96524,23.72075,,,,,,,,,
29110628,Connect Apartments & Studios 12L4,37.98576,23.71914,,,,,,,,,
29111227,Connect Apartments & Studios 14L2,37.98583,23.7191,,,,,,,,,
29111907,Connect Apartments & Studios 14L3,37.98583,23.7191,,,,,,,,,
29114103,★ Bright and stylish apt in city center - Koukaki ★,37.9647,23.72186,,,,,,,,,
29114786,Connect Apartments & Studios 14L4,37.98583,23.7191,,,,,,,,,
29114977,Connect Apartments & Studios K4B,37.98611,23.72185,,,,,,,,,
29118807,Amazing central Apt with Unique Roof Garden- Plaka,37.96882,23.72955,,,,,,,,,
29119475,4BDR AmazingApt with OlympusZeusView/Plaka+Netflix,37.97083,23.73199,,,,,,,,,
29122094,Connect Apartments & Studios 24K6,37.98611,23.72185,,,,,,,,,
29122586,ATHENS CLASSIC HOUSE,37.97932,23.71148,,,,,,,,,
29123143,Connect Apartments & Studios 14L5,37.98583,23.7191,,,,,,,,,
29124107,Modern Cute Apt in the Heart of Plaka (+Netflix),37.97369,23.73463,,,,,,,,,
29124688,Boutique APT with OpenAir JACUZZI/HOTtub in Plaka,37.97531,23.73391,,,,,,,,,
29125864,Connect Apartments & Studios 12L6,37.98576,23.71914,,,,,,,,,
29126142,Connect Apartments & Studios K4G,37.98611,23.72185,,,,,,,,,
29126928,Connect Apartments & Studios K5B,37.98611,23.72185,,,,,,,,,
29144171,ΓΙΑΝΝΙΣ,38.0027,23.72847,,,,,,,,,
29145024,Athina Σπίτι,38.00661,23.72863,,,,,,,,,
29151115,Cozy  apartment in the center of Athens,38.00177,23.74313,,,,,,,,,
29151586,“Touch”Parthenon from your balcony on Aiolou Str,37.983,23.72797,,,,,,,,,
29154465,Afrodite Surprise>jacuzzi/Athens/5' metro /ΚΤΕΛ,38.00064,23.70669,,,,,,,,,
29159480,Studio apt.  with Acropolis view in Athens Heart,37.97942,23.74001,,,,,,,,,
29164597,Acropolis 4 minutes walk to Metro stop and Museum,37.9671,23.72842,,,,,,,,,
29169122,Bright & Spacious Loft in Downtown Athens,37.98387,23.72404,,,,,,,,,
29171996,Acropolis Boutique Apartment,37.9685,23.73021,,,,,,,,,
29173172,Luxury Flat At The Temple Of Olympian Zeus!,37.96617,23.73427,,,,,,,,,
29174512,"The heart of Koukaki, next to Acropolis museum",37.96674,23.72741,,,,,,,,,
29177367,HappyHouse Ampelokipoi-Airportline&near the center,37.98942,23.7575,,,,,,,,,
29177458,Walk to The Acropolis From a Bright Koukaki Flat,37.96397,23.72211,,,,,,,,,
29182323,Apartment near the center of Athens.,37.96162,23.73446,,,,,,,,,
29184194,CoZy STUDIO near Metro,37.99235,23.76898,,,,,,,,,
29195950,Alexandros Apartment,38.00208,23.74917,,,,,,,,,
29198293,ANNADEL FLAT,37.95238,23.7254,,,,,,,,,
29200025,Kerameikos Apartment with Acropolis View Cloudkeys,37.98221,23.71783,,,,,,,,,
29202901,Sunny comfort appartment under Acropolis,37.96822,23.72636,,,,,,,,,
29205417,Connect Apartments & Studios 14L6,37.98583,23.7191,,,,,,,,,
29214966,Ένας παραμυθενιος χώρος στην καρδιά της Αθήνας,37.98889,23.74593,,,,,,,,,
29230708,Athens History A Unique Gem in the Historic Core of Athens.,37.97652,23.71901,,,,,,,,,
29233985,"Studio flat, close to center of Athens",37.99075,23.72607,,,,,,,,,
29235464,Amazing Neo-Classic apartment in Exarchia (2bed),37.98719,23.74037,,,,,,,,,
29245644,Luxury Penthouse in the heart of Kolonaki,37.97815,23.74324,,,,,,,,,
29248209,New 5* Super Central Luxury Kolonaki Syntagma Home,37.97776,23.73891,,,,,,,,,
29248657,Bohemian Studio in vibrant neighborhood next to Archaeological Museum,37.99047,23.73315,,,,,,,,,
29249563,Super (Hidden by Airbnb) Majesty (37),37.99238,23.73156,,,,,,,,,
29251510,Athens Hilton area 5 min from metro Evangelismos,37.97393,23.75066,,,,,,,,,
29254757,Luxurious Apartment near Acropolis,37.97089,23.74102,,,,,,,,,
29265821,"central Athens, sweet apt",37.96671,23.7495,,,,,,,,,
29266117,CENTRAL CLASSY APARTMENT KOLONAKI SYNTAGMA METRO 2,37.97805,23.73789,,,,,,,,,
29267537,"Live like a local, next to Acropolis!!",37.95878,23.73109,,,,,,,,,
29269250,loft  in athens,37.96801,23.75167,,,,,,,,,
29269557,Aggie’s Apartment,37.99813,23.71288,,,,,,,,,
29270030,"Elegant sunny flat, quiet but central, facing park",37.97483,23.7588,,,,,,,,,
29270342,"Gazi,Athens apt 2min from Kerameikos Metro Station",37.97918,23.70969,,,,,,,,,
29270686,Modern Cosy Athens Apartment in the city center,37.96808,23.70381,,,,,,,,,
29274421,"Elegant 2BR, Huge Terrace, Super Cool Quarter!",38.00113,23.73615,,,,,,,,,
29276462,Penthouse apartment with amazing view,38.00569,23.73897,,,,,,,,,
29281002,Sunny Top Floor Apartment near Acropolis,37.96397,23.72211,,,,,,,,,
29287669,"Athens' heart Plaka area, 2 min to metro Syntagma",37.97544,23.73226,,,,,,,,,
29292213,Athens Stylish Apartment,38.00272,23.73323,,,,,,,,,
29295151,Comfy apt in city center,37.98678,23.73176,,,,,,,,,
29296403,Comfy Apartment in Acropolis Area by Cloudkeys,37.96582,23.72387,,,,,,,,,
29297429,Stylish Formionos Apartment,37.97022,23.75109,,,,,,,,,
29297463,Vintage Athens Apartment by Cloudkeys,37.98806,23.74857,,,,,,,,,
29297645,Cozy Athenian Apartment by Cloudkeys,37.98048,23.75855,,,,,,,,,
29297779,"Back to Tradition, in the heart of Plaka!!",37.97166,23.73234,,,,,,,,,
29298025,Comfortable Central Athens Flat by Cloudkeys,37.99926,23.72764,,,,,,,,,
29298155,Art House for 8 people! Under the Acropolis!,37.97174,23.73242,,,,,,,,,
29298407,"Under the Acropolis, in the heart of Plaka!",37.9717,23.73244,,,,,,,,,
29298926,TONI'S Home With Lively Neighbourhood In Athens!,37.98284,23.73226,,,,,,,,,
29300037,Cozy Central Apartment by Cloudkeys,37.98716,23.72471,,,,,,,,,
29301180,Athens elegant apartment-near Metro & Dikastiria,37.99585,23.73897,,,,,,,,,
29302055,Heart Of Plaka / Temple Of Aphrodite,37.97415,23.73104,,,,,,,,,
29302162,"Park View Apartment Near Athens Museum, Cloudkeys",37.99076,23.73334,,,,,,,,,
29302778,Comfy Home in Vibrant Neighborhood by Cloudkeys,37.96408,23.72281,,,,,,,,,
29303204,Boutique Acropolis Apartment by Cloudkeys,37.96287,23.72252,,,,,,,,,
29303446,Comfortable Thisseio Apartment by Cloudkeys,37.97675,23.71709,,,,,,,,,
29304105,Comfy Home in Koukaki by Cloudkeys,37.96136,23.72003,,,,,,,,,
29304411,Elegant Kerameikos Apartment by Cloudkeys,37.98167,23.7143,,,,,,,,,
29304549,Elegant Home in Quiet Street by Cloudkeys,37.97891,23.75365,,,,,,,,,
29304652,Sunny Loft in Koukaki by Cloudkeys,37.96414,23.71756,,,,,,,,,
29304853,Elegant Studio Next to the Acropolis by Cloudkeys,37.96261,23.72048,,,,,,,,,
29308936,Apartment in the center of Athens.,37.96701,23.73364,,,,,,,,,
29309859,Apartment with beautiful view of Lycabettus.,37.99106,23.75169,,,,,,,,,
29311370,Athens Multi-unit building,37.96374,23.74776,,,,,,,,,
29318309,"Athens, Pangrati cozy apartment close to metro",37.96827,23.75125,,,,,,,,,
29322042,Luxury Apartment in Plaka A,37.97434,23.7294,,,,,,,,,
29323569,Contemporary Minimalist Studio Loft,37.97434,23.7294,,,,,,,,,
29323716,Syntagma-Ermou 2BDR (Acropolis-Plaka 10΄on foot),37.97608,23.73265,,,,,,,,,
29324715,Stylish Home in Koukaki by Cloudkeys,37.96484,23.7206,,,,,,,,,
29324995,Central & Cozy Apartment with Balcony by Cloudkeys,37.96511,23.71872,,,,,,,,,
29325233,"New Luxury Apt Syntagma Ermou str, Acropolis View",37.97541,23.72981,,,,,,,,,
29325334,"Central Athens Loft with Large Terrace, Cloudkeys",37.99434,23.72566,,,,,,,,,
29326100,Sunny penthouse in Mavili square,37.98259,23.76051,,,,,,,,,
29327682,Beautiful Lycabettus Hill View Apt_ 5 min Metro!,37.99019,23.75614,,,,,,,,,
29330541,"""la Rosa & la Spada"" Fine Arts Studio",37.9766,23.71551,,,,,,,,,
29347477,Toni's - Stylish Home In City Center,37.98302,23.73384,,,,,,,,,
29351173,Relaxing Kerameikos Penthouse by Cloudkeys,37.98297,23.71303,,,,,,,,,
29352338,"Spacious family home, view of Acropolis!",37.9806,23.71653,,,,,,,,,
29352745,Kolonaki Luxury Appartement,37.97711,23.73596,,,,,,,,,
29356234,Heart Of Plaka /Temple Of Poseidon,37.97293,23.73103,,,,,,,,,
29357076,Furnished Studio for 2  in the heart of Athens,37.98583,23.73232,,,,,,,,,
29359040,Brand new,37.98486,23.76763,,,,,,,,,
29359316,"Rooftop studio, Acropolis view!",37.96312,23.72259,,,,,,,,,
29360967,Olala Kolonaki Boutique Apartment 3 | Balcony,37.98043,23.73595,,,,,,,,,
29363304,Fully equipped apartment for 4 in the city center,37.98583,23.73232,,,,,,,,,
29363635,Athens center Family or company Double apartment,37.98583,23.73232,,,,,,,,,
29363974,Fully equipped studio in Athens Center,37.98656,23.73112,,,,,,,,,
29364348,4person fully equipped apartment in Athens Heart,37.98583,23.73232,,,,,,,,,
29364889,"Petroula's Place, Perfectly Located",37.98315,23.76164,,,,,,,,,
29374197,Blue Ark Elegant Athens 2,37.96343,23.71946,,,,,,,,,
29375808,Bright Contemporary Studio in Pagrati,37.97024,23.74837,,,,,,,,,
29376909,Beautiful Neo-Classic apartment in Exarchia (1Bed),37.98808,23.74091,,,,,,,,,
29378542,Trendy Thironos Apartment,37.9699,23.7521,,,,,,,,,
29380449,A little gem of comfort and design in wild Athens,38.00365,23.73532,,,,,,,,,
29385595,Cozy Apartment in the Center of Athens,38.00993,23.73778,,,,,,,,,
29400891,Blue Ark Elegant Athens 1,37.96254,23.71932,,,,,,,,,
29402226,"Alda's Home,renovated apt.next to Athens center",37.9661,23.74582,,,,,,,,,
29405555,Vintage Apartment next to Acropolis Museum!,37.96806,23.72723,,,,,,,,,
29408233,Central Athens Private room&bath,37.98508,23.72691,,,,,,,,,
29408843,Comfy Koukaki Apartment by Cloudkeys,37.9638,23.72314,,,,,,,,,
29409078,Heart Of Plaka / Temple Of Hermes,37.97261,23.73158,,,,,,,,,
29415440,Mairy Gregory's home.,38.00152,23.71245,,,,,,,,,
29428820,"Centrally located in Psyri, Acropolis walk distant",37.977,23.72352,,,,,,,,,
29433356,Acropolis Museum - Modern Living [II],37.96838,23.72874,,,,,,,,,
29433395,Fully equipped apartment near centre and metro,37.95302,23.72548,,,,,,,,,
29451492,Luxury New 130 Square-Meter Penthouse with Acropolis View,37.99593,23.72996,,,,,,,,,
29452429,Model Apartment in Acropolis,37.96843,23.72484,,,,,,,,,
29454680,Modern Design Acropolis Flat,37.96778,23.72789,,,,,,,,,
29470457,Designer's Private 30sqm Studio in Athens,37.98678,23.76256,,,,,,,,,
29474835,"Monastiraki Place, Central Studio w kitchenette",37.97731,23.72625,,,,,,,,,
29478215,Big Appartment in the center of Athens,37.99674,23.72501,,,,,,,,,
29478362,Athens View Studio,37.99494,23.72262,,,,,,,,,
29478710,"A couple's retreat at charming Filopappou, Athens.",37.96478,23.71357,,,,,,,,,
29486125,Central & Cosy boutique Apt 3 min walking to Metro,37.99989,23.72564,,,,,,,,,
29486863,3' walk Archaeological Museum/Underfloor heating,37.9916,23.73079,,,,,,,,,
29499332,Themis Apartment at historic center of Athens,37.96412,23.72925,,,,,,,,,
29501876,7' toAcropolis-Greek island architecture penthouse,37.95541,23.72579,,,,,,,,,
29502220,Colourful apartment for 7 ppl in Best location,37.97825,23.7304,,,,,,,,,
29506716,"Luxury Studio B3 in Athens, Syntagma Sq. by Annie",37.97609,23.73233,,,,,,,,,
29510280,Athens Museum comfortable flat,37.99098,23.73037,,,,,,,,,
29513594,Parthenon Cosy Flat,37.96847,23.72709,,,,,,,,,
29514730,Bohemian Beauty in Neos Kosmos with amazing Acropolis view,37.95672,23.73356,,,,,,,,,
29515993,Ρετιρέ,37.9565,23.72273,,,,,,,,,
29523520,Koukaki Luxury Penthouse and views - King Tut Room,37.96258,23.71888,,,,,,,,,
29525196,Amazing apartment in Kolonaki,37.97874,23.74552,,,,,,,,,
29529109,Acropolis 15’ Style and comfort 80sqm close,38.00181,23.73828,,,,,,,,,
29532257,Heart of Plaka/Temple of Dionisos,37.97412,23.73109,,,,,,,,,
29532499,Lovely apartment - Near to Acropolis,37.96474,23.72496,,,,,,,,,
29536031,Stylish Penthouse Kolonaki | 6th Floor,37.9771,23.7443,,,,,,,,,
29536764,Athens Hidden Gem Apartment (2 min. ΠΑΊΔΩΝ ΝΟΣΟΚ.),37.989,23.76938,,,,,,,,,
29538273,Spiti,37.97994,23.71107,,,,,,,,,
29541101,A-04. Renovated 2019. Great studio.ACROPOLIS views,37.98313,23.74027,,,,,,,,,
29557243,I want it,37.96947,23.74997,,,,,,,,,
29558275,Lovely apartment in athens 5 min from the metro,37.99935,23.72498,,,,,,,,,
29558734,Trivo apartment,37.96401,23.73471,,,,,,,,,
29559266,Joyful Room  ONLY GIRLS-COUPLES,38.00799,23.72972,,,,,,,,,
29563693,A sunny modern penthouse in Athens,37.98789,23.70985,,,,,,,,,
29565428,"Comfy budget sofa bed, in a typical greek home",37.9881,23.69675,,,,,,,,,
29567988,astis well living - unique top floor experience,37.99246,23.73022,,,,,,,,,
29578877,"Monastiraki Place, comfy studio in the center",37.97742,23.72442,,,,,,,,,
29580844,Apartment Alexandros,37.99829,23.74187,,,,,,,,,
29582447,Private room in a beautiful apart near center,37.99814,23.73615,,,,,,,,,
29585902,"Athens studio, 2 stops to the city center",37.99207,23.75952,,,,,,,,,
29591674,Sunshine and bright apartment,37.98926,23.76858,,,,,,,,,
29602596,Luxury penthouse at Syntagma Square,37.97398,23.73199,,,,,,,,,
29603777,George's place in monastiraki,37.9765,23.72652,,,,,,,,,
29605717,Apartment Casa di Athena near Archeological Museum,37.99318,23.72996,,,,,,,,,
29606958,Cosy studio with view,37.96962,23.75209,,,,,,,,,
29608738,Apartment in Athens - Hilton area,37.9752,23.74808,,,,,,,,,
29609133,3 min from metro and 10 min from Central Athens,38.00728,23.73128,,,,,,,,,
29610643,Stylish luxury apartment in downtown Athens,37.97598,23.73074,,,,,,,,,
29616259,Pro Studio,38.01058,23.71841,,,,,,,,,
29620315,Vironas aparatment with magnificent view,37.96683,23.74523,,,,,,,,,
29620716,Athens Center 2 Bedroom Apartment,37.98947,23.72198,,,,,,,,,
29621310,Pleasant apartment in the center of Athens,37.99078,23.72946,,,,,,,,,
29623414,"Athens Super central, oldcity and downtown",37.97359,23.73097,,,,,,,,,
29630764,Athens oasis 101,37.98366,23.71899,,,,,,,,,
29631361,Athens oasis 102,37.98553,23.72006,,,,,,,,,
29631761,Athens oasis 103,37.98505,23.71906,,,,,,,,,
29635164,kostas,38.00355,23.73067,,,,,,,,,
29641131,Acropolis View Penthouse: A Contemporary Parthenon,37.97872,23.72734,,,,,,,,,
29644663,ATER ALBUS by K&K - JUNIOR SUITE,37.97958,23.72583,,,,,,,,,
29646629,3rd Floor loft with Temple of Olympian Zeus view,37.9664,23.73427,,,,,,,,,
29646721,"Central & Comfortable, 70m² Apt in Neos Kosmos",37.95905,23.72571,,,,,,,,,
29646949,ATER ALBUS by K&K - SENIOR LOFT,37.98036,23.72559,,,,,,,,,
29647110,Athens oasis 104,37.98535,23.71853,,,,,,,,,
29647190,ATER ALBUS by K&K - ACROPOLIS LOFT,37.97932,23.72643,,,,,,,,,
29648709,ATHENS AMAZING PROPERTY ONE,38.0128,23.73239,,,,,,,,,
