wkt_geom,fid,BTKS_BIOTO,BTKS_CODE,BTKS_DATE_,BTKS_DAT00,BTKS_ACTIF,BTKS_URL_F,BTKS_ORIGI,BTKS_NUM_O,TRIA_ID,BTKS_TRIAG,CCAD_ID,BTKS_COMMU,BTKS_ANCIE,SECC_ID,BTKS_SECTI,BTKS_MILIE,MAP_LABEL,MI_PRINX,waterways,Area,wet_types
"MultiPolygonZ (((72630.82643338224443141 73366.95294873145758174 0, 72630.57069793801929336 73362.8320059521793155 0, 72631.69263408044935204 73359.83131946240609977 0, 72640.70112134178634733 73354.21003343824122567 0, 72642.57376475600176491 73351.19934466018457897 0, 72639.57093566888943315 73347.44848654797533527 0, 72636.56810658177710138 73345.19797168063814752 0, 72633.57352702513162512 73343.32754376869706903 0, 72630.19121953690773807 73339.19659870110626798 0, 72625.31574703557998873 73336.94608383378363214 0, 72625.25800032237020787 73336.92607925718766637 0, 72609.62514010239101481 73350.97929431759985164 0, 72608.42895818581746425 73352.69968790505663492 0, 72603.17400728337815963 73358.33097621753404383 0, 72597.9273059114057105 73364.33234919706592336 0, 72596.31864747188228648 73367.86315696669043973 0, 72596.04641296672343742 73368.46329426464217249 0, 72597.5478275102796033 73371.09389608733181376 0, 72604.67542182693432551 73374.84475419954105746 0, 72614.43461636004212778 73377.09526906687824521 0, 72620.44027453425223939 73378.59561231175030116 0, 72624.56503976379462983 73374.84475419954105746 0, 72624.78777708619600162 73374.95477937083342113 0, 72630.87593056500190869 73367.81314552518597338 0, 72630.82643338224443141 73366.95294873145758174 0)),((72588.29185433518432546 73393.83909967978252098 0, 72586.66669683474174235 73397.729989828178077 0, 72584.79405342052632477 73405.2317060525965644 0, 72583.72161446085374337 73412.02325980777095538 0, 72583.66386774762941059 73412.36333760994602926 0, 72589.29829705119482242 73413.11350923238205723 0, 72591.98764398085768335 73413.45358703455713112 0, 72596.04641296672343742 73411.23307903212844394 0, 72600.55065659739193507 73408.23239254235522822 0, 72607.30702204338740557 73401.4808479403873207 0, 72609.93037272937363014 73398.48016145061410498 0, 72611.43178727292979602 73393.22896009351825342 0, 72611.43178727292979602 73391.72861684864619747 0, 72606.17683637049049139 73389.84818664839258417 0, 72605.42612909871968441 73389.84818664839258417 0, 72597.17659863962035161 73393.59904476060182787 0, 72593.04358387962565757 73395.84955962792446371 0, 72589.29829705119482242 73395.84955962792446371 0, 72588.29185433518432546 73393.83909967978252098 0)))",124,BK_070108134,BK04,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108134.pdf,F,6,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108134 (BK04),F_BK_070108134,yes,1416.986,Deep marshes
"MultiPolygonZ (((72824.94613461509288754 73821.03683293967333157 0, 72823.42822101063211448 73816.48579176352359354 0, 72817.35656659273081459 73812.31483754275541287 0, 72812.05211850753403269 73811.55466363200685009 0, 72805.98046408964728471 73810.79448972127283923 0, 72801.80620167734741699 73812.31483754275541287 0, 72802.18568007847352419 73815.34553089742257725 0, 72804.46255048517195974 73816.10570480815658811 0, 72808.25733449636027217 73816.48579176352359354 0, 72813.19055371089780238 73816.86587871890515089 0, 72816.22638091983390041 73819.89657207355776336 0, 72814.70846731537312735 73821.79700685042189434 0, 72810.15472650194715243 73822.5571807611559052 0, 72806.7394208918849472 73825.20778716045606416 0, 72806.7394208918849472 73828.62856975878821686 0, 72810.91368330418481492 73831.65926311345538124 0, 72814.70846731537312735 73832.79952397957094945 0, 72818.66824193572392687 73832.57947363698622212 0, 72823.80769941174366977 73830.51900224733981304 0, 72824.14593016056460328 73830.13891529197280761 0, 72823.42822101063211448 73830.13891529197280761 0, 72824.94613461509288754 73828.24848280342121143 0, 72824.94613461509288754 73821.03683293967333157 0)))",125,BK_070108136,BK04,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108136.pdf,F,7,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108136 (BK04),F_BK_070108136,yes,304.099,Deep marshes
"MultiPolygonZ (((71282.03645285149104893 73307.08925326059397776 0, 71276.63301040079386439 73308.58959650548058562 0, 71251.12546222128730733 73319.84217084210831672 0, 71223.11005678221408743 73331.84491680118662771 0, 71208.08766181621467695 73338.60646369145251811 0, 71198.0974804302531993 73343.09749113781435881 0, 71169.08388180563633796 73355.61035380013345275 0, 71144.82201272544625681 73366.61287092928250786 0, 71128.03421824119868688 73373.19437663017015439 0, 71126.97002881197840907 73371.33395100652705878 0, 71083.27226597018307075 73390.7183857304189587 0, 71083.29701456155453343 73391.09847268578596413 0, 71083.37950986615032889 73392.24873584019951522 0, 71087.81775725314219017 73398.66020264000690077 0, 71091.34030675917165354 73398.66020264000690077 0, 71092.75922599813202396 73398.66020264000690077 0, 71100.15905481993104331 73396.19963971839752048 0, 71110.02549324900610372 73391.75862371354014613 0, 71118.40701619544415735 73391.75862371354014613 0, 71123.83520723752735648 73395.69952530342561658 0, 71125.32012272016436327 73400.14054130828299094 0, 71118.90198802298982628 73410.99302411294775084 0, 71108.045605938823428 73423.82596000084595289 0, 71100.15905481993104331 73428.26697600570332725 0, 71088.80770090823352803 73430.72753892731270753 0, 71082.39781574151129462 73435.66866934714198578 0, 71083.37950986615032889 73442.5702482735941885 0, 71089.30267273577919696 73449.97194161503284704 0, 71097.69244521266955417 73454.41295761987566948 0, 71102.13069259966141544 73455.89329628816631157 0, 71109.03554959391476586 73454.90306974654959049 0, 71117.42532207081967499 73447.50137640512548387 0, 71118.90198802298982628 73438.61934439541073516 0, 71117.92029389836534392 73431.71776546894398052 0, 71122.85351311288832221 73423.32584558588860091 0, 71129.75837010715622455 73411.98325065456447192 0, 71137.1581989289552439 73403.10121864486427512 0, 71142.79262823252065573 73398.82023925278917886 0, 71133.37166444823378697 73382.46649788356444333 0, 71165.76757056107453536 73367.58309289431781508 0, 71214.61304040935647208 73348.83880462156957947 0, 71241.74574608930561226 73340.93699686517356895 0, 71291.72965114092221484 73323.05290538615372498 0, 71294.18801121773140039 73308.17950268521963153 0, 71290.14574129278480541 73306.83919605311530177 0, 71283.89259720478730742 73306.58913884563662577 0, 71282.03645285149104893 73307.08925326059397776 0)),((71073.51307143707526848 73467.73600563444779254 0, 71078.94126247915846761 73467.73600563444779254 0, 71081.40787208641995676 73465.75555255119979847 0, 71078.44629065161279868 73460.82442441968305502 0, 71072.03640548490511719 73459.34408575140696485 0, 71063.64663300800020806 73459.34408575140696485 0, 71048.84697536440216936 73460.33431229302368592 0, 71041.44714654258859809 73459.83419787806633394 0, 71036.01895550051995087 73458.85397362473304383 0, 71030.59076445843675174 73458.35385920977569185 0, 71027.14246072653622832 73461.81465096131432801 0, 71027.14246072653622832 73466.25566696617170237 0, 71029.11409850625204854 73466.74577909283107147 0, 71033.55234589324390981 73467.73600563444779254 0, 71038.48556510778144002 73467.73600563444779254 0, 71038.98053693532710895 73467.73600563444779254 0, 71046.87533758467179723 73467.73600563444779254 0, 71052.30352862675499637 73466.25566696617170237 0, 71059.70335744855401572 73466.25566696617170237 0, 71067.59815809791325592 73465.75555255119979847 0, 71073.51307143707526848 73467.73600563444779254 0)))",126,BK_070108197,BK04,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108197.pdf,F,9,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108197 (BK04),F_BK_070108197,yes,4721.186,Deep marshes
"MultiPolygonZ (((70310.56349645859154407 73037.50757901988981757 0, 70308.85584365356771741 73040.70831127563724294 0, 70308.21238027776416857 73044.34914421655412298 0, 70307.14819084852933884 73047.97997486917302012 0, 70307.99789248581510037 73050.33051261949003674 0, 70310.34900866665702779 73052.46100002722232603 0, 70313.34358822331705596 73053.32119682096526958 0, 70318.47479616886994336 73051.82085357607866172 0, 70320.61142455776280258 73048.83016937460342888 0, 70321.89010177893214859 73045.62943711885600351 0, 70322.74805294667021371 73039.21797031904861797 0, 70320.18244897389377002 73037.0774806230183458 0, 70315.2657288202753989 73036.22728611758793704 0, 70310.56349645859154407 73037.50757901988981757 0)))",2748,BK_070108209,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108209.pdf,F,28,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108209 (BK08),F_BK_070108209,,200.326,Fens
"MultiPolygonZ (((71856.03878219498437829 73506.28482473966141697 0, 71843.73048275001929142 73500.35346777822996955 0, 71842.46005505931680091 73504.16433962022711057 0, 71842.46005505931680091 73507.05500093870796263 0, 71842.46005505931680091 73510.24573090615740512 0, 71846.69206418482644949 73510.77585218600870576 0, 71848.90293834786280058 73510.38576294234371744 0, 71851.19630781549494714 73509.98567141038074624 0, 71853.30818761301634368 73511.56603296165121719 0, 71852.92870921190478839 73512.46623890858609229 0, 71849.60414843689068221 73520.29803064688167069 0, 71847.2200341342104366 73530.09027089181472547 0, 71842.19607008462480735 73537.23190473746217322 0, 71839.28398583256057464 73540.93275140818150248 0, 71837.96406095911515877 73544.37353858310962096 0, 71840.61216023647284601 73544.90365986297547352 0, 71843.77997993277676869 73541.20281319225614425 0, 71848.54820853812270798 73540.67269191240484361 0, 71853.83615756240033079 73523.73881782180978917 0, 71857.2762117638339987 73517.38736475180485286 0, 71858.38164884535945021 73515.29688649726449512 0, 71859.92431104120623786 73512.36621602559171151 0, 71857.2762117638339987 73508.39530757079774048 0, 71856.03878219498437829 73506.28482473966141697 0)),((71864.68429011609987356 73538.82226857704517897 0, 71867.33238939347211272 73542.26305575197329745 0, 71868.6523142669320805 73544.37353858310962096 0, 71870.50845862022833899 73543.84341730325832032 0, 71871.82838349367375486 73539.35238985689647961 0, 71873.9485128216620069 73534.32123884238535538 0, 71873.9485128216620069 73529.30009011618676595 0, 71873.68452784697001334 73525.32918166139279492 0, 71871.5643985189817613 73523.47875832603313029 0, 71869.71650369615235832 73522.67857526209263597 0, 71868.66881332785123959 73521.11821828741813079 0, 71868.6523142669320805 73521.09821371082216501 0, 71868.6523142669320805 73520.608101584148244 0, 71863.95008190524822567 73518.17754552744736429 0, 71863.58710256504127756 73517.98750204975658562 0, 71861.24423591466620564 73520.82815192673297133 0, 71862.30842534388648346 73524.5289985974523006 0, 71862.03619083874218632 73526.91954550096124876 0, 71858.86837114243826363 73528.7699688363209134 0, 71858.33215166260197293 73531.41057294732308947 0, 71859.6603260665142443 73534.59130062647454906 0, 71862.57241031857847702 73536.70178345761087257 0, 71864.68429011609987356 73538.82226857704517897 0)),((71862.29192628296732437 73555.46607630695507396 0, 71866.40844198205741122 73552.31535549269756302 0, 71866.40844198205741122 73547.02414498240977991 0, 71864.28831265406915918 73543.58335780746710952 0, 71862.9683877806091914 73541.20281319225614425 0, 71860.58427347792894579 73540.14257063253899105 0, 71857.40820425118727144 73538.82226857704517897 0, 71855.8242944030353101 73538.29214729717932642 0, 71853.70416507506160997 73539.08232807282183785 0, 71851.59228527752566151 73541.99299396789865568 0, 71852.12025522690964863 73544.11347908733296208 0, 71852.9122101509856293 73545.96390242269262671 0, 71852.12025522690964863 73549.14463010184408631 0, 71851.59228527752566151 73551.25511293298040982 0, 71852.9122101509856293 73553.90571933228056878 0, 71854.71885732152441051 73554.70590239620651118 0, 71854.76835450428188778 73554.6959001079085283 0, 71857.93617420057125855 73554.43584061213186942 0, 71860.84825845262093935 73554.43584061213186942 0, 71862.29192628296732437 73555.46607630695507396 0)))",2749,BK_070112423,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112423.pdf,F,29,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070112423 (BK08),F_BK_070112423,,750.964,Fens
"MultiPolygonZ (((70183.08350227428309154 72839.91237366868881509 0, 70184.08169545982673299 72839.502279848427861 0, 70185.22013066319050267 72839.67231874950812198 0, 70186.54005553663591854 72839.76233934420451988 0, 70181.02111965950462036 72833.85098695936903823 0, 70150.77009146602358669 72802.98392526795214508 0, 70135.57445636038028169 72787.52038755734974984 0, 70133.18209252724773251 72785.07982921235088725 0, 70107.5673004517739173 72759.77403981531097088 0, 70086.88572759083763231 72738.78923896353808232 0, 70074.53618049356737174 72725.51620239045587368 0, 70072.99351829772058409 72726.13634426501812413 0, 70072.35005492191703524 72725.96630536392331123 0, 70072.50679600064177066 72726.236367147997953 0, 70069.60296127904439345 72727.98676760036323685 0, 70087.19096021782024764 72744.96065084415022284 0, 70109.72042790158593562 72768.41601690583047457 0, 70129.17282072412490379 72787.86046535952482373 0, 70156.63550762244267389 72814.71660944294126239 0, 70177.93579526781104505 72836.3215521692764014 0, 70181.17786073822935577 72840.70255444433132652 0, 70183.08350227428309154 72839.91237366868881509 0)),((70187.45575341759831645 72892.32436435663839802 0, 70187.69498980090429541 72875.32047424795746338 0, 70187.69498980090429541 72856.34613334432651754 0, 70188.35495223764155526 72847.69415396549447905 0, 70186.25957150102476589 72847.69415396549447905 0, 70184.19718888626084663 72847.69415396549447905 0, 70183.75996377192495856 72850.68483816695515998 0, 70183.99920015524548944 72868.41889532149070874 0, 70183.5124778581521241 72892.07430714915972203 0, 70183.01750603060645517 72912.76904164024745114 0, 70182.27504828928795177 72925.34191803238354623 0, 70183.01750603060645517 72939.3851308044831967 0, 70182.7700201168336207 72954.40856782993068919 0, 70183.75996377192495856 72967.22149914123292547 0, 70184.74165789656399284 72978.31403686507837847 0, 70187.69498980090429541 72993.09741897133062594 0, 70192.87569492921466008 73003.93989948768285103 0, 70194.35236088139936328 73003.68984228020417504 0, 70194.66584303884883411 73003.74985601000662427 0, 70194.51735149057640228 73003.47979422591743059 0, 70196.07651274734234903 73003.19973015354480594 0, 70192.13323718789615668 72995.55798189294000622 0, 70190.90405714949883986 72992.35724963717802893 0, 70189.41914166686183307 72980.52454257919453084 0, 70187.94247571467712987 72968.95189501700224355 0, 70186.96078159005264752 72953.66839849577809218 0, 70187.20826750382548198 72936.91456559457583353 0, 70186.96078159005264752 72921.89112856914289296 0, 70186.96078159005264752 72901.19639407804061193 0, 70187.45575341759831645 72892.32436435663839802 0)))",188,BK_070108210,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108210.pdf,F,99,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108210 (6430),F_BK_070108210,yes,1323.047,Shallow marshes
"MultiPolygonZ (((69905.12382298569718841 72533.72232425282709301 0, 69904.19162604383018333 72534.7825668125442462 0, 69930.82111036576679908 72554.41705874391482212 0, 69948.13687479939835612 72567.49004955100826919 0, 69963.81923220212047454 72578.92266507701424416 0, 69981.79495907248929143 72591.99565588410769124 0, 69989.96199422697827686 72596.88677486243250314 0, 70001.39584344328613952 72606.3689441700844327 0, 70012.50796097167767584 72617.15141095664876048 0, 70017.72991375227866229 72623.03275647660484537 0, 70019.01684050390031189 72622.17255968286190182 0, 70017.82890811779361684 72620.78224160926765762 0, 70017.84540717871277593 72620.51217982519301586 0, 70008.58118447315064259 72610.60991440896759741 0, 69991.26542003951908555 72595.91655289739719592 0, 69983.42836610338417813 72591.33550485635350924 0, 69977.54645088604593184 72586.76445910360780545 0, 69958.26729820316541009 72572.71124404319562018 0, 69937.03300680145912338 72556.70758276444394141 0, 69924.61746346052677836 72547.88556448451709002 0, 69909.58681896407506429 72537.10309769795276225 0, 69905.12382298569718841 72533.72232425282709301 0)))",189,BK_070108211,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108211.pdf,F,100,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108211 (6430),F_BK_070108211,yes,239.619,Shallow marshes
"MultiPolygonZ (((69625.69572727540798951 72263.22043948857754003 0, 69625.82771976274671033 72263.13041889388114214 0, 69592.49961670802440494 72225.81188124947948381 0, 69580.96677312621613964 72212.21877145083271898 0, 69559.85622468141082209 72187.35308273896225728 0, 69542.93643770980997942 72168.2587143757409649 0, 69542.41671729089284781 72167.67858165438519791 0, 69538.83642107165360358 72168.56878531300753821 0, 69545.54328933489159681 72175.72042144695296884 0, 69581.7669775807444239 72217.31993848342972342 0, 69615.30956842741579749 72256.66894065258384217 0, 69622.9733822239068104 72265.23089943671948276 0, 69625.69572727540798951 72263.22043948857754003 0, 69625.69572727540798951 72263.22043948857754003 0)),((69696.59219204082910437 72354.83139802118239459 0, 69695.54450167251343373 72353.49109138907806482 0, 69691.35374019930895884 72348.25989460859273095 0, 69688.44165594724472612 72344.38900903679314069 0, 69686.69275548991572578 72342.06847815137007274 0, 69671.95084455952746794 72322.38397477849503048 0, 69661.86991833851789124 72309.06092676392290741 0, 69650.98053813251317479 72295.25776891100395005 0, 69650.46906724404834677 72295.76788561425928492 0, 69649.79260574640647974 72296.4380389303114498 0, 69649.85860199008311611 72296.52805952499329578 0, 69652.83668248580943327 72300.17889475422271062 0, 69653.01817215590563137 72300.40894738509086892 0, 69659.77453760190110188 72309.54103660228429362 0, 69666.81138708350772504 72318.67312581947771832 0, 69678.79795484057103749 72334.55675963865360245 0, 69687.55070665766834281 72346.2594369487487711 0, 69693.54811530142615084 72353.87117834445962217 0, 69695.38776059380325023 72356.2117138064786559 0, 69696.06422209144511726 72355.61157650852692313 0, 69695.94047913455870003 72355.45153989573009312 0, 69696.59219204082910437 72354.83139802118239459 0)))",190,BK_070108212,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108212.pdf,F,101,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108212 (6430),F_BK_070108212,yes,523.934,Shallow marshes
"MultiPolygonZ (((69424.29994017764693126 72010.3125798426772235 0, 69401.06926240483880974 71980.74581563017272856 0, 69400.78877836922765709 71981.02587970254535321 0, 69393.60343733936315402 71988.09749753009236883 0, 69398.09943143956479616 71992.8585867605288513 0, 69430.90781407536996994 72036.51857518663746305 0, 69431.60902416439785156 72037.00868731331138406 0, 69431.12230186730448622 72035.85842415889783297 0, 69429.18366220942698419 72025.16597796702990308 0, 69431.84001101725152694 72021.04503518773708493 0, 69432.07099787010520231 72020.68495280896604527 0, 69424.29994017764693126 72010.3125798426772235 0)))",1768,BK_070112353,BK10,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070112353.pdf,F,8,405,LEUDELANGE,94,RECKANGE,RECKANGE,372,RECKANGE/MESS,O,BK_070112353 (BK10),F_BK_070112353,yes,553.86,Wet meadows
"MultiPolygonZ (((71930.45779646643495653 73564.25808772197342478 0, 71922.03502586769172922 73551.49516785216110293 0, 71918.37223434385668952 73546.55403743234637659 0, 71915.38590431767806876 73542.52311524774995632 0, 71907.07037761490209959 73534.54128918497008272 0, 71898.0948884754179744 73525.88930980613804422 0, 71887.78297540155472234 73518.5776370594103355 0, 71879.35195527235919144 73513.33643799061246682 0, 71875.48292548705649097 73510.92588651050755288 0, 71864.17281922763504554 73505.27459362144873012 0, 71835.90992787480354309 73491.97155018347257283 0, 71819.9470864364557201 73484.6598774367448641 0, 71807.97701774032611866 73479.00858454767148942 0, 71796.66691148090467323 73473.68736717248975765 0, 71795.66871829536103178 73475.01767151628155261 0, 71795.60272205168439541 73475.05768066948803607 0, 71795.86670702637638897 73475.14770126416988205 0, 71794.77776900577009656 73477.68828249217767734 0, 71803.99249452857475262 73481.45914518098288681 0, 71823.13140519366424996 73490.3611817672936013 0, 71841.20612642953346949 73499.13318860571598634 0, 71843.73048275001929142 73500.35346777822996955 0, 71856.03878219498437829 73506.28482473966141697 0, 71866.85391662684560288 73511.49601694356533699 0, 71886.92502423381665722 73522.92863246957131196 0, 71897.41842697777610738 73531.3005477760307258 0, 71909.78447313595097512 73543.123252545716241 0, 71914.5692008022160735 73548.04437838893500157 0, 71920.68210287240799516 73557.21647675932035781 0, 71930.16906290035694838 73571.55975818040315062 0, 71932.14070068008732051 73569.45927763756480999 0, 71932.34693894155498128 73569.76934857484593522 0, 71932.34693894155498128 73568.78912432152719703 0, 71933.00690137829224113 73568.12897329377301503 0, 71930.45779646643495653 73564.25808772197342478 0)))",184,BK_070108194,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108194.pdf,F,95,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108194 (6430),F_BK_070108194,yes,716.851,Shallow marshes
"MultiPolygonZ (((71282.03645285149104893 73307.08925326059397776 0, 71279.63583948790619615 73302.82827844512939919 0, 71269.13418721347989049 73307.08925326059397776 0, 71245.1198040470626438 73317.84171318226435687 0, 71224.35573588154511526 73327.09382985904812813 0, 71206.34701088933798019 73334.59554608346661553 0, 71208.08766181621467695 73338.60646369145251811 0, 71223.11005678221408743 73331.84491680118662771 0, 71251.12546222128730733 73319.84217084210831672 0, 71276.63301040079386439 73308.58959650548058562 0, 71282.03645285149104893 73307.08925326059397776 0)))",185,BK_070108196,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108196.pdf,F,96,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108196 (6430),F_BK_070108196,yes,336.529,Shallow marshes
"MultiPolygonZ (((70962.00416822155239061 73194.14341378574317787 0, 70949.75361548981163651 73188.77218496907153167 0, 70941.18235334281052928 73185.68147788460191805 0, 70934.31874400084780063 73184.65124218977871351 0, 70926.94366377042024396 73183.280928692794987 0, 70910.48585050454130396 73181.22045730314857792 0, 70899.85220574277627748 73179.8501438061502995 0, 70886.47146733812405728 73178.64986921024683397 0, 70875.32635168789420277 73177.61963351542362943 0, 70866.58184940126375295 73176.76943900999322068 0, 70866.23536912197596394 73178.47983030916657299 0, 70872.06778715655673295 73179.16998820181470364 0, 70891.44593420496676117 73181.22045730314857792 0, 70909.28141905751544982 73183.45096759387524799 0, 70932.94932194464490749 73186.71171357942512259 0, 70940.83587306353729218 73187.74194927424832713 0, 70950.78480679719359614 73191.5128119630535366 0, 70960.73374053086445201 73195.63375474233180285 0, 70961.08022081013768911 73195.65375931892776862 0, 70960.88223207912233192 73195.54373414763540495 0, 70962.00416822155239061 73194.14341378574317787 0)))",186,BK_070108204,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108204.pdf,F,97,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108204 (6430),F_BK_070108204,yes,212.065,Shallow marshes
"MultiPolygonZ (((71240.83004820834321436 73266.11988038697745651 0, 71269.2909282922046259 73280.08307485269324388 0, 71282.97689932382490952 73287.05466979724587873 0, 71283.91734579617332201 73286.97465149086201563 0, 71282.1024490951676853 73283.34382083824311849 0, 71281.77246787679905538 73283.1637796488503227 0, 71282.71291434914746787 73283.30381168503663503 0, 71282.17669486929662526 73282.22356454872351605 0, 71269.55491326689661946 73275.51202909994754009 0, 71248.08138548188435379 73264.50951197079848498 0, 71231.16984804075036664 73255.91754632176889572 0, 71214.52229557430837303 73247.05551888865011279 0, 71201.36429449205752462 73240.34398343987413682 0, 71200.2918555323703913 73240.77408183673105668 0, 71200.43209755017596763 73240.85410014312947169 0, 71198.95543159800581634 73243.56472027221752796 0, 71217.73961245334066916 73253.76705433742608875 0, 71240.83004820834321436 73266.11988038697745651 0)))",187,BK_070108206,6430,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108206.pdf,F,98,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108206 (6430),F_BK_070108206,yes,406.83,Shallow marshes
"MultiPolygonZ (((72591.73190853661799338 73339.60669252138177399 0, 72589.43028953853354324 73337.3061662125546718 0, 72584.26608347114233766 73335.32571312930667773 0, 72578.31817201014200691 73344.84789159016509075 0, 72581.49424123689823318 73349.20888928863860201 0, 72581.49424123689823318 73356.36052542258403264 0, 72583.41638183385657612 73360.21140641778765712 0, 72584.79405342052632477 73360.21140641778765712 0, 72586.66669683474174235 73359.46123479533707723 0, 72588.54758977940946352 73357.58080459508346394 0, 72593.42306228073721286 73353.82994648287422024 0, 72597.5478275102796033 73349.32891674822894856 0, 72597.86955919818137772 73347.27844764688052237 0, 72597.76231530221411958 73347.22843620539060794 0, 72594.19026861342717893 73342.06725544299115427 0, 72591.73190853661799338 73339.60669252138177399 0)))",2744,BK_070108184,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108184.pdf,F,24,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108184 (BK08),F_BK_070108184,,286.898,Fens
"MultiPolygonZ (((71913.95873554825084284 73606.90784502986934967 0, 71914.98992685563280247 73606.59777409258822445 0, 71916.87081980030052364 73601.5766253663750831 0, 71903.36633843877643812 73590.27403958825743757 0, 71889.55662445025518537 73577.39109225885476917 0, 71890.18358876515412703 73585.24288857374631334 0, 71889.36688524970668368 73587.48340115277096629 0, 71888.92141060490394011 73588.7036803252849495 0, 71885.15962471556849778 73591.52432562566536944 0, 71881.38958929576619994 73591.84439885122992564 0, 71880.44914282341778744 73594.03489998876466416 0, 71881.07610713831672911 73597.17561851472419221 0, 71883.27048224043392111 73598.74597777769668028 0, 71886.41355334535182919 73600.31633704068372026 0, 71886.41355334535182919 73602.20676952923531644 0, 71884.84614255811902694 73605.02741482961573638 0, 71882.95700008298445027 73606.91784731816733256 0, 71882.95700008298445027 73610.04856355582887772 0, 71884.52441087021725252 73611.9389960443804739 0, 71888.92141060490394011 73612.24906698164704721 0, 71892.37796386727131903 73610.99878094425366726 0, 71896.14799928707361687 73607.22791825544845778 0, 71901.48544549410871696 73604.08719972948892973 0, 71904.00155228412768338 73603.77712879220780451 0, 71907.4498560160282068 73605.02741482961573638 0, 71911.84685575071489438 73607.53798919271503109 0, 71913.95873554825084284 73606.90784502986934967 0)))",2745,BK_070108187,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108187.pdf,F,25,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108187 (BK08),F_BK_070108187,,590.244,Fens
"MultiPolygonZ (((71844.72042640511062928 73597.94579471375618596 0, 71844.95966278841660824 73596.86554757744306698 0, 71844.95966278841660824 73594.66504415161034558 0, 71843.3922520011983579 73594.03489998876466416 0, 71842.72404003400879446 73594.18493431324895937 0, 71840.56266305372992065 73594.66504415161034558 0, 71837.10610979136254173 73596.54547435186395887 0, 71833.97128821691148914 73597.80576267756987363 0, 71831.45518142689252272 73600.63641026624827646 0, 71830.43223964996286668 73601.99672147494857199 0, 71832.89884925722435582 73606.21768713722121902 0, 71834.84573844556871336 73607.80805097680422477 0, 71835.85218116157921031 73607.85806241829413921 0, 71839.93569873883097898 73605.96762992974254303 0, 71842.4518055288499454 73603.4570555666286964 0, 71844.33269847353221849 73599.68619287782348692 0, 71844.72042640511062928 73597.94579471375618596 0)))",2746,BK_070108189,BK08,01/01/2014,31/12/2100,1,http://10.110.23.25:9000/files/biotopes_fiches_descriptives/BK_070108189.pdf,F,26,616,STRASSEN,10,BERTRANGE,BERTRANGE,36,FERMES (LORENTZSCHEIER),O,BK_070108189 (BK08),F_BK_070108189,,123.118,Fens
